source,target,distance_km
74005,41019,2.887588959668602
74005,54025,2.961459437507122
74005,28012,3.8702926245957165
74005,37010,4.415095582204308
74006,24005,1.9215020166525978
74006,55002,2.8915872803704197
74006,21022,2.9509293451385785
74006,71001,3.343782439094984
74006,27003,3.9550804037339113
74007,71004,1.6929385694702568
74007,23001,2.8981706298974186
74007,41027,3.0483787494338688
74007,72002,5.695809775615755
74007,74001,5.703128702738524
75003,40006,1.914785627687862
75003,42026,2.7192223152953123
75003,39101,3.1185222461928985
75003,39120,3.6686712853565937
75003,58010,5.502122953915152
75004,12008,2.428869078398422
75004,41003,2.626025133162286
75004,26003,3.8231264692656977
75004,68020,5.827195723502
75004,23011,5.881051946718376
75017,38018,2.5903748763451206
75017,36003,4.5075280365184645
75017,40021,4.512706172575387
75017,15021,4.687739860529806
75017,40007,4.919976930840225
76003,33013,2.12895678678549
76003,67005,2.739269428150506
76003,60005,3.5408157252249093
76003,37010,5.129049034665198
76003,54025,5.725665812811642
76005,33023,2.0988170477676227
76005,43018,2.438311711000052
76005,19010,4.463522935977813
76005,8004,4.8106851902821495
76005,53028,4.845583659374792
76007,23011,0.7240883923941883
76007,7006,1.4584820876514049
76007,84020,4.4317248335157275
76007,33021,4.802529437702595
76007,52016,5.707424375320273
76008,25006,2.6036146028166303
76008,39056,3.7989356404129833
76008,54008,4.021623677073727
76008,18011,4.207967799306454
76008,46005,4.323765257272878
76011,11003,1.4996672964361129
76011,47009,2.655567171057814
76011,39008,3.14802112445263
76011,43017,4.288933667008618
76011,39002,4.874695990520845
76014,21016,2.6152615547971485
76014,92001,2.766347230555123
76014,33026,3.39769583688711
76014,54095,4.160228960045349
76014,33033,5.042207948904924
77002,28044,0.9817255217218304
77002,68001,1.737468560866642
77002,38030,5.1207676182385
77002,52015,5.169905608422654
77002,41020,5.5206431690519535
77003,84004,2.0694694972383623
77003,102001,2.931856237948921
77003,54049,3.064293230094013
77003,27034,4.130278562034285
77003,73011,4.614605616951464
77004,39108,2.4899775099385937
77004,83007,3.9590197018959126
77004,19017,4.0302441613381195
77004,71006,4.841118259245482
77004,40004,5.029074268690014
78003,80003,3.1676994806957306
78003,37003,3.8608149398799214
78003,26009,4.676748443095908
78003,67025,4.796666550845494
78003,84001,6.246463639532371
78004,55021,1.3556290052960656
78004,28080,3.0560001636125613
78004,106001,3.227598642954232
78004,54029,4.1288566213904785
78004,84020,6.154684719788659
78006,36006,1.2230196237182787
78006,39120,2.1398273294824515
78006,38030,4.128335499932145
78006,85002,5.2938071366456105
78006,12008,5.5173197297238445
79002,50008,3.6711382431066255
79002,28044,5.0078974630078035
79002,59001,6.089063310559351
79002,27002,6.228497892750707
79002,79004,6.512830413883045
79003,66004,1.7618285955222772
79003,11003,1.7872526402274524
79003,89007,2.3207623747380945
79003,8013,3.838722313478796
79003,93001,4.195621765602805
79004,45005,2.885386802492865
79004,72007,3.6770647261096725
79004,73010,3.987506112847979
79004,20003,4.27337852290199
79004,54027,5.31151965072144
79005,26006,1.6547869953562
79005,81003,3.271309370878884
79005,38021,4.725259040518308
79005,27035,4.904132339160516
79005,15024,6.06191801330239
79006,85004,0.619259234892787
79006,28044,1.7729433155067311
79006,33033,2.3053247059796154
79006,18002,4.013397812328103
79006,36011,4.2707493487677315
80001,30005,0.34495796845412924
80001,23011,1.5718759493038883
80001,73010,2.983899797245209
80001,28052,4.721552498913891
80001,39072,5.789712600811892
80002,58012,2.692606358159321
80002,65008,3.2379759109666026
80002,13001,4.142203399158472
80002,2001,4.2606122799428725
80002,21017,4.693553131690319
80003,80006,1.1182419237356467
80003,55014,1.7584916832331052
80003,80004,1.899095837497413
80003,80005,2.270159686013299
80003,33021,2.6239864710017087
80004,25006,0.4441272340219636
80004,39023,0.7800826879248123
80004,80006,1.5626061563938625
80004,80003,1.899095837497413
80004,80005,3.5117232237179516
80005,80006,1.949117236084069
80005,80003,2.270159686013299
80005,71001,2.427100533558509
80005,28080,3.2602191644121103
80005,80004,3.5117232237179516
80006,49002,1.0532791652738605
80006,80003,1.1182419237356467
80006,80004,1.5626061563938625
80006,69023,1.7502368411160816
80006,80005,1.949117236084069
81002,67008,3.214557201233165
81002,1001,4.020160817678815
81002,41013,4.593354438751706
81002,81006,4.75547610655337
81002,41001,5.2418532028281755
81003,39037,0.8721129514002185
81003,27065,1.7044896596928947
81003,83004,2.7133014944896927
81003,79005,3.271309370878884
81003,72015,3.3889651812905957
81004,72014,2.3269467118952254
81004,46008,2.353990016971185
81004,84005,3.487324045740516
81004,27007,4.385461093203313
81004,24003,4.6187622800919295
81006,71004,2.6651763543900806
81006,81002,4.75547610655337
81006,26008,4.861895926487938
81006,33014,5.722282237009985
81006,19017,5.777130516095339
81007,95001,2.6102337060117815
81007,56012,3.6617419351996943
81007,23008,4.800071041140954
81007,7006,5.308518531567917
81007,39008,5.616550275747561
82001,42011,3.760161964596738
82001,21018,3.9281620384093117
82001,32003,3.9409229883366157
82001,56002,4.027187728427867
82001,27080,4.061204747362536
82003,13007,3.3301935379193806
82003,27089,3.5412547211405165
82003,69043,5.992411367721679
82003,40007,6.491252344501792
82003,40004,6.540228818627067
83003,69027,0.7591449137022522
83003,45001,5.631825370161969
83003,28067,6.145464181003743
83003,43007,7.657825409344353
83003,54052,8.059234268837207
83004,81003,2.7133014944896927
83004,55008,3.107870010151647
83004,73009,3.729900400815014
83004,12008,3.810222171999948
83004,28044,4.619854759621779
83006,39014,2.63629512763651
83006,33033,2.8993428565797457
83006,40005,3.093700211720586
83006,43017,3.4556866177360472
83006,42026,3.6094233611478717
83007,47011,1.0006178091559235
83007,52004,2.3414627906503234
83007,39021,2.5903158108616795
83007,21011,2.9958881821590073
83007,56001,3.9281919505034377
83009,37020,3.7521974894720027
83009,40004,4.707348404356746
83009,54012,6.3588132540592825
83009,33033,6.465096519001089
83009,17015,6.899267497350715
83010,34002,3.883688581748027
83010,33058,3.955053602670892
83010,33006,4.418472134120571
83010,36011,4.609412652388588
83010,54029,5.074080507835878
83013,37019,1.8016892073828938
83013,60002,4.012713421115443
83013,38012,4.252751227146963
83013,27030,4.7362949654767075
83013,39143,5.414019763539842
84001,38003,2.7260442036034562
84001,47009,5.4940680738410945
84001,75017,5.654444711905847
84001,84020,6.179673858708079
84001,78003,6.246463639532371
84004,28067,0.6824463348864876
84004,77003,2.0694694972383623
84004,34007,2.500486352692212
84004,84018,2.6263520327633154
84004,54049,3.4181323847972886
84005,84013,2.8917883739997294
84005,81004,3.487324045740516
84005,34002,3.500000285714274
84005,18018,3.6642004584902286
84005,54095,6.872345305643482
84008,39017,3.0645538011266824
84008,41013,4.711922962018798
84008,45004,5.121774887673218
84008,40006,5.727051335547814
84008,39027,5.782180644013122
84009,54003,2.9287953154838258
84009,23008,3.736749523315685
84009,57005,3.7929621669613316
84009,18002,3.977017224000922
84009,18010,5.0976795701573865
84012,39001,3.7974276819973807
84012,13001,4.351370473770304
84012,30001,4.384562463918151
84012,6008,4.494159876995922
84012,84030,4.583779335875582
84013,60005,0.3262652295295961
84013,7006,2.4593698379869586
84013,28052,2.803175699095581
84013,84005,2.8917883739997294
84013,90003,4.06655197925712
84014,67033,1.4440512456280767
84014,106001,3.4216669913946918
84014,28085,4.150415039487015
84014,50007,5.269937475909938
84014,14001,5.38296693283546
84016,28043,2.918682750831272
84016,67018,3.0566085781467014
84016,40004,5.71764680616073
84016,84019,6.710059090648905
84016,76014,6.7424038739903445
84017,47011,1.6245150045475112
84017,11003,1.9746789612491442
84017,39142,3.323808809182622
84017,27084,4.138538147703848
84017,27065,4.1582621369990616
84018,84004,2.6263520327633154
84018,48005,2.7038744423511973
84018,33023,3.5157667726969604
84018,18003,3.6062852078004033
84018,27089,4.964973816647979
84019,21013,2.859974999890733
84019,28031,3.2437866760932352
84019,66006,3.79480750499943
84019,38004,3.8329038599996217
84019,52010,4.040136260078365
84020,65007,0.46881232918941024
84020,37020,2.7484111773895843
84020,94001,3.072513791669616
84020,47001,3.5618279015134915
84020,12008,4.073761161383912
84022,33026,4.3814076505159845
84022,76007,6.132666385839034
84022,10002,6.211733493961247
84022,8009,6.369144134026173
84022,52004,6.972330026612338
84026,27077,1.3673715661808974
84026,54020,4.263180620147357
84026,29005,4.438518333858721
84026,53018,5.060233196207463
84026,37011,5.626588664546219
84030,16003,3.75308220000575
84030,39144,4.214747916542578
84030,84012,4.583779335875582
84030,72009,5.134451187809657
84030,22007,6.673329753578793
85001,33035,1.4638008744361373
85001,96004,2.2304665431250026
85001,5003,2.3045695910516564
85001,44011,3.0837473956211134
85001,72014,3.272430289555455
85002,41006,3.529776338523448
85002,56001,3.6799077434087937
85002,78006,5.2938071366456105
85002,80001,7.059994475918519
85002,38021,7.457135173778198
85003,41011,3.003702382061179
85003,39042,4.072014366379372
85003,28044,4.56682296569508
85003,39120,5.3952253891751365
85003,13008,6.157734161199231
85004,79006,0.619259234892787
85004,56002,4.232124407434168
85004,13007,5.6396214411962085
85004,39015,6.5050986925641645
85004,71014,7.240436519989661
88001,28001,5.149429871354692
88001,46008,5.19437166556264
88001,42024,6.551405650698177
88001,60002,6.553358223079218
88001,39069,7.353341689327377
89002,39052,1.8384833423232314
89002,28009,4.183608609800873
89002,21015,5.002116751936124
89002,30012,5.360248128585093
89002,65004,5.51107040419554
89003,52005,0.899928886079339
89003,37005,0.9641421057084895
89003,17005,2.2836928427439624
89003,73005,2.3370109113994313
89003,55026,2.6544035111489737
89005,41006,1.6461397267546884
89005,27089,1.8600056451527236
89005,44011,2.9249671793030427
89005,48011,3.320677792258683
89005,33013,3.5780845434394086
89007,79003,2.3207623747380945
89007,39141,3.322462339891906
89007,29009,4.825216368205679
89007,4001,5.500311718439238
89007,22001,6.053366831772217
90003,36012,1.920758704262459
90003,96002,2.966547488242856
90003,34011,3.0604208860874023
90003,65004,3.5595586805108295
90003,84013,4.06655197925712
92001,39010,1.7389965497378077
92001,7006,2.514177798008725
92001,57004,2.6702763901888504
92001,76014,2.766347230555123
92001,39008,4.6182033303006484
93001,19010,2.0322558893997575
93001,28012,2.5234745887367285
93001,23004,3.3222104087489703
93001,79003,4.195621765602805
93001,39141,4.898922330472285
94001,84020,3.072513791669616
94001,36003,3.981863885167347
94001,66011,3.985410392920659
94001,39088,4.8864319293324865
94001,43017,5.0649932872611
95001,39099,2.1021974217470634
95001,15021,2.526641446663931
95001,81007,2.6102337060117815
95001,54011,2.7519035230182034
95001,43018,4.570833293831662
96001,47014,2.1151115809810133
96001,33053,5.314785132063196
96001,13004,5.5304178865615565
96001,28022,5.558541535331008
96001,17003,6.021943623117041
96002,90003,2.966547488242856
96002,23004,2.983981903430381
96002,27062,4.768907736578681
96002,29009,5.251801310026876
96002,64006,5.280406423751868
96004,15021,0.692275234281857
96004,85001,2.2304665431250026
96004,43006,2.854580179290818
96004,27090,3.2307735915721487
96004,9002,3.5649880785214414
97002,41023,3.1733950274114946
97002,28074,4.101448036974259
97002,54015,4.342196333654203
97002,34011,4.392244187200889
97002,21016,4.553673242559242
101002,18008,1.9342373173941196
101002,65005,2.700018703638921
101002,20003,3.2309664188907936
101002,101005,4.681446357697586
101002,20002,5.5989231107419215
101005,39016,3.118270353898135
101005,55026,4.090988266910577
101005,28008,4.181204611113883
101005,101002,4.681446357697586
101005,47001,6.514262813242953
102001,43009,1.0795499062109173
102001,50006,2.2759340939491195
102001,77003,2.931856237948921
102001,30005,5.430643516195848
102001,12005,7.0986822016484155
106001,65006,1.94523648947885
106001,78004,3.227598642954232
106001,84014,3.4216669913946918
106001,15013,3.917738633446596
106001,4003,5.196587822792952
107001,47005,2.7102665920532614
107001,38003,4.666433541796133
107001,45005,4.880579576238872
107001,30014,6.391808585995047
107001,38018,8.148256377900735
